t1		pd1			t2		pd2			t3		pd3			t4		pd4			t5		pd5			t6		pd6
0.63	1.54983926	0.63	1.616699032	0.63	1.682942647	0.63	1.748563552	0.63	1.813555103	0.63	1.877910553
0.64	1.543845731	0.64	1.612281065	0.64	1.680083623	0.64	1.747246754	0.64	1.813763711	0.64	1.879627646
0.65	1.537787342	0.65	1.607797174	0.65	1.677157579	0.65	1.745861808	0.65	1.813903014	0.65	1.881274243
0.66	1.531664135	0.66	1.603247404	0.66	1.674164564	0.66	1.744408767	0.66	1.813973066	0.66	1.882850405
0.67	1.52547615	0.67	1.598631799	0.67	1.671104625	0.67	1.742887683	0.67	1.813973925	0.67	1.884356193
0.68	1.519223425	0.68	1.593950402	0.68	1.66797781	0.68	1.741298607	0.68	1.813905647	0.68	1.88579167
0.69	1.512906002	0.69	1.589203258	0.69	1.664784167	0.69	1.739641593	0.69	1.813768289	0.69	1.887156896
0.7	1.506523919	0.7	1.584390408	0.7	1.661523743	0.7	1.73791669	0.7	1.813561906	0.7	1.888451932
0.71	1.500077216	0.71	1.579511898	0.71	1.658196585	0.71	1.736123951	0.71	1.813286555	0.71	1.889676838
0.72	1.493565932	0.72	1.574567768	0.72	1.65480274	0.72	1.734263426	0.72	1.81294229	0.72	1.890831675
0.73	1.486990106	0.73	1.569558063	0.73	1.651342254	0.73	1.732335167	0.73	1.812529168	0.73	1.891916503
0.74	1.480349778	0.74	1.564482825	0.74	1.647815175	0.74	1.730339224	0.74	1.812047243	0.74	1.892931381
0.75	1.473644986	0.75	1.559342096	0.75	1.644221549	0.75	1.728275648	0.75	1.811496571	0.75	1.89387637
0.76	1.466875769	0.76	1.554135919	0.76	1.640561422	0.76	1.726144489	0.76	1.810877206	0.76	1.894751528
0.77	1.460042166	0.77	1.548864337	0.77	1.636834841	0.77	1.723945798	0.77	1.810189203	0.77	1.895556915
0.78	1.453144215	0.78	1.543527391	0.78	1.63304185	0.78	1.721679624	0.78	1.809432615	0.78	1.896292589
0.79	1.446181954	0.79	1.538125123	0.79	1.629182496	0.79	1.719346017	0.79	1.808607498	0.79	1.896958609
0.8	1.439155422	0.8	1.532657575	0.8	1.625256825	0.8	1.716945027	0.8	1.807713904	0.8	1.897555034
0.81	1.432064657	0.81	1.527124789	0.81	1.621264881	0.81	1.714476704	0.81	1.806751888	0.81	1.898081921
0.82	1.424909696	0.82	1.521526805	0.82	1.617206711	0.82	1.711941095	0.82	1.805721503	0.82	1.898539329
0.83	1.417690577	0.83	1.515863667	0.83	1.613082359	0.83	1.709338252	0.83	1.804622802	0.83	1.898927315
0.84	1.410407339	0.84	1.510135413	0.84	1.608891869	0.84	1.706668221	0.84	1.803455838	0.84	1.899245937
0.85	1.403060019	0.85	1.504342087	0.85	1.604635288	0.85	1.703931053	0.85	1.802220664	0.85	1.899495251
0.86	1.395648653	0.86	1.498483728	0.86	1.600312659	0.86	1.701126795	0.86	1.800917333	0.86	1.899675316
0.87	1.38817328	0.87	1.492560378	0.87	1.595924027	0.87	1.698255495	0.87	1.799545897	0.87	1.899786186
0.88	1.380633936	0.88	1.486572076	0.88	1.591469436	0.88	1.695317203	0.88	1.798106408	0.88	1.89982792
0.89	1.373030658	0.89	1.480518864	0.89	1.58694893	0.89	1.692311966	0.89	1.796598918	0.89	1.899800574
0.9	1.365363484	0.9	1.474400781	0.9	1.582362554	0.9	1.689239831	0.9	1.79502348	0.9	1.899704203
0.91	1.35763245	0.91	1.468217868	0.91	1.57771035	0.91	1.686100846	0.91	1.793380144	0.91	1.899538863
0.92	1.349837592	0.92	1.461970165	0.92	1.572992363	0.92	1.682895059	0.92	1.791668963	0.92	1.89930461
0.93	1.341978948	0.93	1.455657712	0.93	1.568208636	0.93	1.679622517	0.93	1.789889986	0.93	1.8990015
0.94	1.334056553	0.94	1.449280548	0.94	1.563359211	0.94	1.676283267	0.94	1.788043267	0.94	1.898629587
0.95	1.326070443	0.95	1.442838713	0.95	1.558444134	0.95	1.672877355	0.95	1.786128854	0.95	1.898188927
0.96	1.318020656	0.96	1.436332247	0.96	1.553463445	0.96	1.669404829	0.96	1.784146799	0.96	1.897679574
0.97	1.309907226	0.97	1.429761188	0.97	1.548417189	0.97	1.665865735	0.97	1.782097152	0.97	1.897101583
0.98	1.30173019	0.98	1.423125576	0.98	1.543305408	0.98	1.662260119	0.98	1.779979964	0.98	1.896455008
0.99	1.293489583	0.99	1.416425451	0.99	1.538128144	0.99	1.658588028	0.99	1.777795284	0.99	1.895739904
1	1.285185442	1	1.40966085	1	1.53288544	1	1.654849507	1	1.775543162	1	1.894956324
1.01	1.2768178	1.01	1.402831813	1.01	1.527577337	1.01	1.651044602	1.01	1.773223649	1.01	1.894104322
1.02	1.268386695	1.02	1.395938378	1.02	1.522203879	1.02	1.64717336	1.02	1.770836793	1.02	1.893183951
1.03	1.25989216	1.03	1.388980584	1.03	1.516765106	1.03	1.643235825	1.03	1.768382644	1.03	1.892195266
1.04	1.251334232	1.04	1.381958469	1.04	1.511261061	1.04	1.639232043	1.04	1.765861251	1.04	1.891138318
1.05	1.242712944	1.05	1.374872071	1.05	1.505691786	1.05	1.635162059	1.05	1.763272662	1.05	1.89001316
1.06	1.234028333	1.06	1.367721428	1.06	1.500057321	1.06	1.631025918	1.06	1.760616927	1.06	1.888819846
1.07	1.225280432	1.07	1.360506579	1.07	1.494357707	1.07	1.626823665	1.07	1.757894095	1.07	1.887558428
1.08	1.216469276	1.08	1.35322756	1.08	1.488592987	1.08	1.622555344	1.08	1.755104212	1.08	1.886228958
1.09	1.207594901	1.09	1.345884411	1.09	1.482763201	1.09	1.618221001	1.09	1.752247329	1.09	1.884831488
1.1	1.198657339	1.1	1.338477168	1.1	1.47686839	1.1	1.613820678	1.1	1.749323492	1.1	1.88336607
1.11	1.189656626	1.11	1.331005868	1.11	1.470908595	1.11	1.609354422	1.11	1.746332749	1.11	1.881832756
1.12	1.180592796	1.12	1.323470549	1.12	1.464883856	1.12	1.604822274	1.12	1.743275149	1.12	1.880231597
1.13	1.171465882	1.13	1.315871248	1.13	1.458794213	1.13	1.600224281	1.13	1.740150738	1.13	1.878562644
1.14	1.162275918	1.14	1.308208003	1.14	1.452639707	1.14	1.595560484	1.14	1.736959564	1.14	1.876825949
1.15	1.153022939	1.15	1.300480849	1.15	1.446420379	1.15	1.590830928	1.15	1.733701674	1.15	1.875021562
1.16	1.143706977	1.16	1.292689824	1.16	1.440136267	1.16	1.586035655	1.16	1.730377115	1.16	1.873149533
1.17	1.134328067	1.17	1.284834965	1.17	1.433787412	1.17	1.58117471	1.17	1.726985933	1.17	1.871209914
1.18	1.124886242	1.18	1.276916307	1.18	1.427373853	1.18	1.576248136	1.18	1.723528176	1.18	1.869202755
1.19	1.115381536	1.19	1.268933887	1.19	1.420895631	1.19	1.571255974	1.19	1.720003889	1.19	1.867128106
1.2	1.10581398	1.2	1.260887742	1.2	1.414352784	1.2	1.566198269	1.2	1.71641312	1.2	1.864986016
1.21	1.096183609	1.21	1.252777907	1.21	1.407745352	1.21	1.561075061	1.21	1.712755913	1.21	1.862776536
1.22	1.086490456	1.22	1.244604419	1.22	1.401073374	1.22	1.555886395	1.22	1.709032315	1.22	1.860499715
1.23	1.076734552	1.23	1.236367313	1.23	1.394336889	1.23	1.550632312	1.23	1.705242372	1.23	1.858155602
1.24	1.066915931	1.24	1.228066625	1.24	1.387535935	1.24	1.545312855	1.24	1.701386129	1.24	1.855744246
1.25	1.057034625	1.25	1.21970239	1.25	1.380670552	1.25	1.539928064	1.25	1.697463631	1.25	1.853265696
1.26	1.047090665	1.26	1.211274645	1.26	1.373740778	1.26	1.534477983	1.26	1.693474924	1.26	1.850720002
1.27	1.037084085	1.27	1.202783425	1.27	1.366746651	1.27	1.528962653	1.27	1.689420053	1.27	1.848107212
1.28	1.027014916	1.28	1.194228764	1.28	1.35968821	1.28	1.523382115	1.28	1.685299063	1.28	1.845427373
